"","votes_for_A","votes_for_B","votes_for_C","gender","p_changes_vote"
"2282",0,0,1,1,0.250445647651081
"2283",0,1,0,1,0.0498923614115159
"2284",1,0,0,0,0.187060441842986
"2285",0,0,0,0,0
"2286",0,0,1,0,0.117626403639418
"2287",0,1,0,1,0.0405655176063856
"2288",1,0,0,0,0.197069636444751
"2289",0,0,0,0,0
"2290",1,0,0,1,0.855145753159905
"2291",1,0,0,0,0.553730532277578
"2292",0,0,0,0,0
"2293",1,0,0,0,0.3793399087915
"2294",0,1,0,1,0.0537657381571554
"2295",1,0,0,0,0.00399439909576238
"2296",0,0,1,1,0.1638155079878
"2297",0,0,1,1,0
"2298",1,0,0,1,0.612705509457982
"2299",1,0,0,0,0.26370762292806
"2300",0,0,0,0,0
"2301",0,0,0,0,0
"2302",0,0,1,1,0.412304267382418
"2303",1,0,0,0,0.523130580506676
"2304",1,0,0,0,0.730908276307323
"2305",0,0,1,1,0.157404676241944
"2306",0,0,0,0,0
"2307",0,0,0,0,0
"2308",0,0,1,1,0.546035833822223
"2309",1,0,0,0,0.266474705275998
"2310",0,0,0,0,0
"2311",0,0,0,0,0
"2312",1,0,0,1,0
"2313",1,0,0,0,0.411933115240031
"2314",0,1,0,0,0.0570423626641401
"2315",1,0,0,1,0.22723774328409
"2316",0,0,1,1,0.432318920613006
"2317",1,0,0,0,0.471502934864262
"2318",0,0,0,0,0
"2319",1,0,0,1,0.627574115466028
"2320",1,0,0,1,0.290693727756539
"2321",0,0,0,0,0
"2322",1,0,0,1,0.752324497937664
"2323",0,0,1,0,0.301058375688477
"2324",1,0,0,1,0.370318963020857
"2325",0,0,0,0,0
"2326",1,0,0,0,0.0691586537487338
"2327",0,0,1,1,0.270197568797391
"2328",1,0,0,0,0.162690387224001
"2329",0,0,0,0,0
"2330",0,1,0,1,0.0343575851568242
"2331",1,0,0,0,0.316238896666382
"2332",1,0,0,0,0.411970751053831
"2333",1,0,0,0,0.056161924084877
"2334",0,0,1,0,0.127355628501781
"2335",0,0,1,0,0.193414228924197
"2336",1,0,0,1,0.328037483536633
"2337",0,1,0,0,0.0574127817313082
"2338",0,0,1,0,0.137584385444161
"2339",0,0,1,1,0.305482340145752
"2340",1,0,0,1,0.388130313762021
"2341",0,1,0,0,0.0498885499193951
"2342",0,1,0,1,0.0430328164394677
"2343",0,1,0,0,0.0497363440141444
"2344",0,0,1,0,0.173505362011967
"2345",1,0,0,1,0.527707423260494
"2346",1,0,0,0,0.303761154029392
"2347",0,0,1,1,0.228804127866712
"2348",1,0,0,1,0.232928815071398
"2349",0,1,0,1,0.0330198703168088
"2350",0,0,0,0,0
"2351",0,0,1,1,0.161444841568999
"2352",1,0,0,0,0.662557656026073
"2353",1,0,0,1,0.100853579651126
"2354",0,0,1,1,0.0786917811433827
"2355",1,0,0,1,0.697507222566481
"2356",0,0,0,0,0
"2357",0,0,1,0,0.108294037202124
"2358",1,0,0,1,0.690278900920674
"2359",0,0,0,0,0
"2360",0,1,0,1,0.0587603642949133
"2361",0,0,1,1,0.252722611942586
"2362",0,0,1,1,0.34204299031465
"2363",1,0,0,0,0.11933815500802
"2364",1,0,0,0,0.310906908314502
"2365",0,0,0,0,0
"2366",0,1,0,1,0.0516704091315261
"2367",1,0,0,0,0.456850139730865
"2368",1,0,0,0,0.0841951603149805
"2369",0,0,0,0,0
"2370",1,0,0,0,0.406428089701957
"2371",0,0,1,1,0.176668312628318
"2372",0,0,1,0,0.148690154993639
"2373",1,0,0,0,0.506383596572995
"2374",1,0,0,1,0.167888080938975
"2375",0,0,1,1,0.344586655738665
"2376",0,0,1,0,0.492666593955828
"2377",0,1,0,1,0.0526379744693296
"2378",1,0,0,0,0.381396868380259
"2379",1,0,0,0,0.59653394800813
"2380",0,0,1,1,0.148166679009268
"2381",0,0,0,0,0
"2382",0,0,1,0,0.370509432583629
"2383",0,0,1,1,0.156696465532532
"2384",0,1,0,0,0.0325796442892758
"2385",1,0,0,0,0.303134404426406
"2386",0,0,0,0,0
"2387",1,0,0,1,0.741428872033788
"2388",1,0,0,1,0.538037155613173
"2389",1,0,0,1,0.474118737134926
"2390",0,0,0,0,0
"2391",1,0,0,1,0.60871279100608
"2392",1,0,0,1,0.434726295310623
"2393",0,0,1,1,0.467125248381169
"2394",1,0,0,0,0.289016173049056
"2395",0,1,0,0,0.0550512100587834
"2396",1,0,0,0,0.229790877483699
"2397",0,0,1,1,0.148960496243236
"2398",0,0,0,0,0
"2399",0,0,0,0,0
"2400",1,0,0,0,0.291407824039238
"2401",1,0,0,0,0.379976868284168
"2402",0,0,0,0,0
"2403",1,0,0,0,0.179677297007713
"2404",1,0,0,0,0.202265060689704
"2405",0,0,1,0,0.150930807557982
"2406",0,0,0,0,0
"2407",0,1,0,0,0.0584457027977691
"2408",0,0,1,0,0.230250847257166
"2409",0,0,1,0,0.477190186395176
"2410",0,1,0,0,0.0466882236061291
"2411",1,0,0,0,0.513057237644958
"2412",1,0,0,0,0.177203607153263
"2413",1,0,0,0,0.153720459435697
"2414",1,0,0,0,0.266321986580228
"2415",1,0,0,0,0.519321391856973
"2416",0,1,0,1,0.0431608201395548
"2417",0,0,0,0,0
"2418",0,0,1,1,0.114772237351091
"2419",1,0,0,1,0.21695534551932
"2420",1,0,0,1,0.250921599918264
"2421",0,0,0,0,0
"2422",1,0,0,0,0.118958550103678
"2423",1,0,0,1,0.281239678230476
"2424",1,0,0,0,0.295394803878213
"2425",1,0,0,0,0.441585795796612
"2426",0,1,0,1,0.0656600698888398
"2427",1,0,0,1,0.130022395790601
"2428",0,1,0,1,0.0423289612072881
"2429",1,0,0,0,0.195629922749892
"2430",1,0,0,0,0.413082151041827
"2431",0,0,0,0,0
"2432",1,0,0,1,0.771563861644772
"2433",0,0,1,1,0.040034615798752
"2434",0,0,0,0,0
"2435",0,0,1,1,0.229350140732083
"2436",1,0,0,0,0.534794604200821
"2437",0,0,1,1,0.0595721868263983
"2438",1,0,0,1,0.396976952658268
"2439",0,0,0,0,0
"2440",0,0,1,1,0.0807786546243649
"2441",0,0,1,1,0.224751378101457
"2442",0,0,0,0,0
"2443",0,1,0,0,0.0487097016081012
"2444",0,0,1,1,0.135605170769118
"2445",0,0,1,1,0.126377140264341
"2446",0,0,1,1,0.40638966471395
"2447",1,0,0,1,0.260641635106796
"2448",0,0,0,0,0
"2449",0,0,1,1,0.241574934895613
"2450",1,0,0,0,0.267768133159192
"2451",0,0,1,1,0.0995698358989192
"2452",1,0,0,1,0
"2453",0,0,1,1,0.216445423969981
"2454",0,0,1,1,0.35328096465405
"2455",0,0,1,1,0.367495163217031
"2456",0,0,1,1,0.322137953784808
"2457",0,0,0,0,0
"2458",0,0,0,0,0
"2459",1,0,0,1,0.356021649253838
"2460",0,0,1,1,0.28965338979089
"2461",1,0,0,1,0.360456644879775
"2462",0,1,0,0,0.0381377177149609
"2463",0,0,0,0,0
"2464",1,0,0,0,0.146953665540124
"2465",0,0,1,1,0.359979246737997
"2466",0,0,0,0,0
"2467",0,1,0,0,0.0632122468499738
"2468",0,0,1,1,0
"2469",0,1,0,1,0.0492774212367385
"2470",0,0,1,1,0.189871220233903
"2471",0,0,0,0,0
"2472",0,1,0,1,0.0511472841868302
"2473",0,1,0,1,0.0552727861216972
"2474",0,0,0,0,0
"2475",0,0,1,1,0.341445257850298
"2476",0,0,1,0,0.335158007534142
"2477",0,0,1,0,0.191546318223906
"2478",0,0,1,1,0.470842842200409
"2479",0,1,0,1,0.0525954051255613
"2480",1,0,0,1,0.346178530724645
"2481",1,0,0,0,0.301039577471147
"2482",0,0,0,0,0
"2483",0,0,0,0,0
"2484",0,0,1,1,0.244514116281064
"2485",1,0,0,1,0
"2486",1,0,0,1,0.571269806001477
"2487",0,0,0,0,0
"2488",0,0,1,1,0
"2489",0,0,0,0,0
"2490",0,0,0,0,0
"2491",0,0,1,1,0
"2492",1,0,0,0,0
"2493",0,0,1,1,0.0898712553234198
"2494",0,0,0,0,0
"2495",0,0,1,1,0.0671683377035937
"2496",1,0,0,0,0.47104445111954
"2497",1,0,0,1,0.698578721315307
"2498",1,0,0,1,0.490060314276482
"2499",0,0,0,0,0
"2500",0,0,1,1,0.16299250891011
"2501",0,0,0,0,0
"2502",1,0,0,1,0.395672701054803
"2503",1,0,0,0,0.213187389921635
"2504",1,0,0,0,0.100469845377148
"2505",1,0,0,0,0.338728476469882
"2506",0,0,1,0,0.263309234583048
"2507",1,0,0,0,0.449568071119706
"2508",0,0,0,0,0
"2509",0,0,1,0,0.147149716314561
"2510",0,0,0,0,0
"2511",1,0,0,1,0.554970003855994
"2512",0,0,1,1,0.00440799786445378
"2513",0,1,0,0,0.0501202251487248
"2514",0,0,1,1,0.27516779143701
"2515",0,0,1,1,0.235113450430983
"2516",1,0,0,0,0.435464819726037
"2517",0,0,0,0,0
"2518",1,0,0,0,0.790395652738993
"2519",0,0,1,1,0
"2520",0,0,0,0,0
"2521",1,0,0,0,0.304747063210629
"2522",1,0,0,1,0.17910516115714
"2523",1,0,0,1,0.194832623252308
"2524",0,1,0,1,0.0279681174251614
"2525",0,0,1,1,0.145013817804511
"2526",0,0,1,0,0.201547347227441
"2527",0,0,1,1,0.397209066916317
"2528",0,0,1,1,0.235639174489709
"2529",0,0,1,0,0.0671260428686927
"2530",0,0,0,0,0
"2531",0,1,0,1,0.0599504415601302
"2532",0,1,0,0,0.0467720657269175
"2533",1,0,0,0,0.6382746580235
"2534",0,0,0,0,0
"2535",1,0,0,1,0.493631647150088
"2536",0,0,1,1,0.0865289251154173
"2537",0,0,0,0,0
"2538",0,0,0,0,0
"2539",1,0,0,1,0.59933015566344
"2540",1,0,0,1,0.679104513235586
"2541",1,0,0,0,0.417489959600418
"2542",1,0,0,0,0.308264531780465
"2543",1,0,0,0,0.571387786957168
"2544",0,0,1,1,0.332318873455988
"2545",1,0,0,0,0.75260921936431
"2546",1,0,0,0,0.736116311517415
"2547",0,0,0,0,0
"2548",0,0,1,0,0.330600786783658
"2549",1,0,0,1,0.276862487345838
"2550",0,1,0,1,0.0770325215788114
"2551",0,1,0,0,0.0297559787612721
"2552",1,0,0,1,0.270082361667716
"2553",0,1,0,0,0.0437895545462037
"2554",0,0,1,0,0.138847715530679
"2555",1,0,0,0,0.296844791783194
"2556",0,0,1,1,0.278808898464805
"2557",0,0,0,0,0
"2558",1,0,0,1,0.372998599128266
"2559",0,0,0,0,0
"2560",1,0,0,1,0.658817097423637
"2561",1,0,0,1,0.140043851118539
"2562",0,1,0,1,0.0466513678556606
"2563",1,0,0,1,0.210185993961561
"2564",1,0,0,1,0.406855387145953
"2565",1,0,0,1,0
"2566",1,0,0,0,0.44566499229085
"2567",0,0,1,1,0.223599540361119
"2568",0,0,0,0,0
"2569",0,0,1,0,0.259911106261712
"2570",1,0,0,1,0.405474278400796
"2571",0,0,0,0,0
"2572",1,0,0,1,0.443804152027422
"2573",1,0,0,1,0.240857551941539
"2574",1,0,0,0,0.536499683076177
"2575",1,0,0,0,0.345574962173382
"2576",0,1,0,0,0.0529107270083652
"2577",1,0,0,0,0.612254011207161
"2578",0,1,0,0,0.0686672337299556
"2579",1,0,0,0,0.698134426854083
"2580",0,0,1,1,0.487807470192977
"2581",1,0,0,0,0.34571806957601
"2582",0,1,0,0,0.0410560846320353
"2583",1,0,0,0,0.318477953033629
"2584",0,1,0,0,0.055924333122565
"2585",0,0,0,0,0
"2586",0,0,0,0,0
"2587",0,1,0,1,0.0284096128551801
"2588",0,0,1,1,0.074944372010226
"2589",0,0,1,0,0.270177733631156
"2590",1,0,0,1,0.045081420197229
"2591",1,0,0,0,0.328721330682074
"2592",1,0,0,0,0.805624427653799
"2593",1,0,0,0,0
"2594",0,0,1,1,0
"2595",1,0,0,0,0.379470556148926
"2596",0,1,0,0,0.0412518207460231
"2597",1,0,0,1,0.132600817505705
"2598",1,0,0,0,0.350007204350404
"2599",1,0,0,0,0.269102947511966
"2600",1,0,0,1,0.233957002123871
"2601",1,0,0,0,0.366489613347755
"2602",1,0,0,0,0.307598769048633
"2603",0,1,0,0,0.0422041345570198
"2604",0,0,0,0,0
"2605",0,0,1,1,0.208372128067723
"2606",0,0,0,0,0
"2607",0,1,0,0,0.0447870294749661
"2608",1,0,0,0,0.118302738793839
"2609",1,0,0,0,0.299258601998151
"2610",1,0,0,0,0.355385088629296
"2611",0,0,0,0,0
"2612",0,0,1,1,0.345408972794534
"2613",1,0,0,0,0.372894423466937
"2614",1,0,0,0,0.247587952001868
"2615",1,0,0,0,0.308251335709396
"2616",0,0,1,1,0.320918722570499
"2617",0,0,0,0,0
"2618",0,1,0,1,0.0484860671750335
"2619",1,0,0,0,0.271260700142396
"2620",0,0,0,0,0
"2621",0,0,1,1,0.0942442654949561
"2622",1,0,0,0,0.313841377649654
"2623",0,0,1,1,0.125800467145329
"2624",0,0,0,0,0
"2625",1,0,0,0,0.207403119811511
"2626",0,0,1,1,0
"2627",1,0,0,0,0.0585535687248269
"2628",0,0,1,1,0.294357000836248
"2629",1,0,0,0,0.209784502717692
"2630",0,0,1,1,0.379907802648638
"2631",1,0,0,1,0.268883665938048
"2632",0,1,0,0,0.0472414862214959
"2633",1,0,0,0,0.418598419935799
"2634",0,0,1,1,0.36576133696055
"2635",1,0,0,1,0.322780104391923
"2636",0,0,0,0,0
"2637",0,0,1,0,0.136138542862438
"2638",0,0,1,1,0.0737347193613834
"2639",1,0,0,0,0.210232999801844
"2640",1,0,0,1,0.0968692101058666
"2641",0,0,0,0,0
"2642",1,0,0,0,0.177828869792567
"2643",0,0,1,0,0.179463054952282
"2644",0,1,0,0,0.0626145189506862
"2645",0,0,1,1,0.331632729622114
"2646",0,0,0,0,0
"2647",0,0,0,0,0
"2648",0,0,0,0,0
"2649",0,0,1,1,0
"2650",0,0,1,1,0.0345328550962585
"2651",0,0,0,0,0
"2652",1,0,0,0,0.208404300367179
"2653",0,1,0,0,0.0454241414631112
"2654",0,0,1,0,0.352374344019248
"2655",1,0,0,1,0.20554150992872
"2656",1,0,0,0,0.214894742721101
"2657",1,0,0,1,0.568023594858286
"2658",1,0,0,1,0.24226009024672
"2659",1,0,0,1,0.551887587996629
"2660",0,1,0,0,0.0495715277993935
"2661",1,0,0,1,0.414399144257605
"2662",1,0,0,0,0.296598826973612
"2663",0,0,0,0,0
"2664",0,1,0,0,0.0474796775451205
"2665",1,0,0,0,0.586990809452898
"2666",0,1,0,0,0.0515836124255145
"2667",0,0,1,1,0.262072241432453
"2668",1,0,0,0,0.62917538400982
"2669",1,0,0,0,0.185750308006058
"2670",0,0,1,1,0.434304574737291
"2671",0,1,0,1,0.0468571899434904
"2672",0,0,1,1,0
"2673",0,0,0,0,0
"2674",0,0,1,1,0.0793082576828711
"2675",0,1,0,0,0.0631825443006028
"2676",0,0,1,0,0.193236504858847
"2677",0,0,0,0,0
"2678",1,0,0,1,0.304793098908209
"2679",1,0,0,0,0.319186226565601
"2680",0,0,1,1,0.437749265697362
"2681",1,0,0,0,0
"2682",1,0,0,0,0.462940902894882
"2683",1,0,0,0,0.317184519764872
"2684",1,0,0,1,0.484874137573018
"2685",1,0,0,1,0.325625933430954
"2686",1,0,0,0,0.496395840861387
"2687",0,0,1,1,0.1641771464628
"2688",1,0,0,0,0.690729637834769
"2689",0,0,1,1,0.121662970201945
"2690",0,0,0,0,0
"2691",1,0,0,0,0.516674919362366
"2692",0,0,1,1,0.300440047878279
"2693",1,0,0,1,0.409033860438939
"2694",1,0,0,0,0.260779146602644
"2695",1,0,0,0,0.0101836845362572
"2696",0,0,0,0,0
"2697",0,0,0,0,0
"2698",1,0,0,1,0.182845827323292
"2699",1,0,0,0,0.398960493245278
"2700",0,1,0,1,0.0503441528143322
"2701",0,0,1,0,0.164044927775667
"2702",1,0,0,1,0.558294313482549
"2703",0,0,1,1,0.0730419597042067
"2704",0,0,1,1,0
"2705",0,0,1,1,0.151306091398973
"2706",0,0,1,1,0
"2707",1,0,0,1,0.408078292463145
"2708",0,1,0,0,0.0619349602773483
"2709",0,0,1,1,0.0814461695128572
"2710",1,0,0,1,0.486877613066002
"2711",0,1,0,0,0.0352994132445743
"2712",1,0,0,1,0.348881698913059
"2713",0,0,1,1,0.36883178705305
"2714",1,0,0,0,0.387270515856799
"2715",0,0,0,0,0
"2716",0,1,0,0,0.0243898414309466
"2717",1,0,0,0,0.743814482391118
"2718",1,0,0,0,0.417837469638262
"2719",0,0,0,0,0
"2720",1,0,0,0,0.571914067820681
"2721",0,0,0,0,0
"2722",1,0,0,1,0.326100120660894
"2723",0,0,0,0,0
"2724",0,0,1,1,0.18638924944117
"2725",1,0,0,0,0.584726590339598
"2726",0,1,0,0,0.0331682509689073
"2727",0,0,1,0,0.133262341328575
"2728",1,0,0,1,0.522788235912206
"2729",0,0,1,0,0.163800784862152
"2730",0,1,0,1,0.0590706682944735
"2731",0,0,0,0,0
"2732",0,1,0,0,0.0601508983240461
"2733",0,0,0,0,0
"2734",0,0,1,1,0.24490003492704
"2735",0,0,0,0,0
"2736",0,1,0,0,0.0563157606292115
"2737",0,1,0,0,0.0608364392506112
"2738",1,0,0,0,0.483654740230606
"2739",1,0,0,1,0.448273400376377
"2740",0,0,1,0,0.260186690626102
"2741",0,0,1,1,0.231198950344564
"2742",1,0,0,0,0.309257090004288
"2743",0,0,0,0,0
"2744",1,0,0,1,0.370368716989903
"2745",1,0,0,1,0.455310570517109
"2746",0,0,1,1,0.293469750414309
"2747",1,0,0,0,0.567331178621313
"2748",1,0,0,1,0.0500838602574178
"2749",0,1,0,0,0.0524437840571976
"2750",1,0,0,1,0.271164390025807
"2751",0,0,1,1,0
"2752",1,0,0,0,0.219424735288451
"2753",0,0,0,0,0
"2754",0,0,0,0,0
"2755",0,0,0,0,0
"2756",0,0,0,0,0
"2757",0,0,1,1,0.26758478485972
"2758",1,0,0,0,0.442669029138686
"2759",1,0,0,0,0.0552808806649622
"2760",0,0,1,1,0.33312339892441
"2761",0,0,0,0,0
"2762",1,0,0,0,0.440479773243524
"2763",1,0,0,1,0.458404530943398
"2764",1,0,0,0,0
"2765",0,0,0,0,0
"2766",0,0,1,1,0
"2767",0,0,1,1,0.485362725919781
"2768",0,0,0,0,0
"2769",1,0,0,1,0.263627191208755
"2770",1,0,0,1,0.767027649302351
"2771",1,0,0,0,0.340880221262352
"2772",0,1,0,0,0.0318770383212385
"2773",0,0,0,0,0
"2774",0,0,1,1,0.183308670453629
"2775",1,0,0,0,0.517689624462258
"2776",1,0,0,0,0.428200619816996
"2777",0,0,1,1,0.138477245469602
"2778",0,0,1,1,0
"2779",1,0,0,0,0.364818758553134
"2780",1,0,0,0,0.475547994016675
"2781",1,0,0,1,0.0194547245161864
"2782",0,0,0,0,0
"2783",1,0,0,0,0.0177795229883825
"2784",0,0,1,1,0
"2785",0,0,1,0,0.0545331512556386
"2786",0,0,1,1,0.0822025338625088
"2787",0,0,1,0,0.235617727602026
"2788",0,0,0,0,0
"2789",0,1,0,1,0.046388799808648
"2790",1,0,0,1,0.357043644770421
"2791",0,1,0,0,0.0200814427619249
"2792",0,0,1,1,0.137652312597763
"2793",0,0,1,1,0.139390541172295
"2794",1,0,0,0,0.250019616814455
"2795",0,1,0,1,0.0573048064208807
"2796",1,0,0,1,0.555595140792498
"2797",0,1,0,0,0.0579969976093714
"2798",1,0,0,1,0.536076856389386
"2799",1,0,0,0,0.300816234766024
"2800",0,0,1,1,0.195265737315753
"2801",0,0,0,0,0
"2802",0,1,0,1,0.0452771636529307
"2803",0,0,1,1,0.133040886015295
"2804",1,0,0,1,0.576928532647534
"2805",1,0,0,0,0.280782178636306
"2806",1,0,0,0,0.409880959981198
"2807",0,0,1,0,0.267763666389948
"2808",0,0,0,0,0
"2809",0,0,0,0,0
"2810",1,0,0,0,0.475975109202676
"2811",0,0,0,0,0
"2812",0,0,0,0,0
"2813",0,0,1,1,0.191039406256336
"2814",0,0,1,1,0.0950206622930876
"2815",0,0,1,0,0.102741185438515
"2816",0,0,1,1,0.278174538264819
"2817",0,1,0,1,0.0679417067539529
"2818",0,0,1,0,0.0820395598459076
"2819",1,0,0,1,0
"2820",1,0,0,1,0.663992242991194
"2821",0,0,1,0,0.115437119215087
"2822",0,0,1,0,0.637554877332446
"2823",1,0,0,0,0.308639820792949
"2824",0,0,1,1,0.431705927691358
"2825",1,0,0,1,0.447579278869168
"2826",0,1,0,1,0.0279564051014228
"2827",1,0,0,0,0.279652817699876
"2828",0,0,1,1,0.11415667204109
"2829",1,0,0,0,0
"2830",1,0,0,1,0
"2831",1,0,0,1,0.380688430494801
"2832",0,0,0,0,0
"2833",1,0,0,0,0.380996866621181
"2834",0,0,1,1,0.154974875927137
"2835",1,0,0,0,0.533466321923245
"2836",1,0,0,1,0.103952342693428
"2837",0,0,0,0,0
"2838",0,1,0,1,0.0533286306749374
"2839",1,0,0,1,0.544330681763576
"2840",0,0,0,0,0
"2841",1,0,0,1,0.408320952345811
"2842",0,0,0,0,0
"2843",0,0,0,0,0
"2844",0,0,1,0,0.107067531487025
"2845",0,0,1,0,0.414032847657335
"2846",1,0,0,1,0.269949750068482
"2847",1,0,0,1,0.386979970949835
"2848",0,0,0,0,0
"2849",0,0,0,0,0
"2850",1,0,0,0,0.0856864541659838
"2851",0,0,1,0,0
"2852",1,0,0,0,0.714741925325029
"2853",0,0,0,0,0
"2854",0,0,0,0,0
"2855",0,0,0,0,0
"2856",0,0,1,0,0.0239585099182425
"2857",0,0,0,0,0
"2858",1,0,0,1,0.439766081727445
"2859",0,0,0,0,0
"2860",0,0,0,0,0
"2861",1,0,0,0,0.564809257252675
"2862",1,0,0,0,0.215377210953349
"2863",0,0,1,1,0.172661570149129
"2864",0,0,0,0,0
"2865",0,1,0,0,0.0602366233069324
"2866",0,1,0,1,0.0602161597588753
"2867",1,0,0,1,0.238959079145569
"2868",0,0,0,0,0
"2869",0,0,0,0,0
"2870",0,0,1,1,0.306512586923294
"2871",0,0,0,0,0
"2872",0,0,0,0,0
"2873",1,0,0,0,0.637632611820041
"2874",0,1,0,1,0.0599559317985863
"2875",0,1,0,1,0.0457871201489884
"2876",1,0,0,0,0.611594554920515
"2877",1,0,0,0,0
"2878",1,0,0,0,0.42339534213587
"2879",1,0,0,0,0.193473452648069
"2880",1,0,0,0,0.0330931769115755
"2881",0,0,1,0,0
"2882",1,0,0,1,0.331676948513276
"2883",1,0,0,1,0.165225699150522
"2884",0,0,0,0,0
"2885",1,0,0,0,0.988265159750474
"2886",0,0,1,1,0.383968176461412
"2887",0,0,0,0,0
"2888",0,0,0,0,0
"2889",0,0,0,0,0
"2890",0,0,1,1,0.115516654989422
"2891",0,0,0,0,0
"2892",0,0,1,1,0.2833003330214
"2893",0,0,1,1,0.0715102755541953
"2894",0,0,1,1,0.193118850427971
"2895",1,0,0,0,0.4805800618591
"2896",1,0,0,0,0.480410441900232
"2897",0,0,0,0,0
"2898",0,0,1,0,0.110479474298107
"2899",0,0,1,1,0.0115716429304066
"2900",0,1,0,1,0.0438903431524978
"2901",0,0,1,0,0.327824335452438
"2902",1,0,0,0,0.379953850625659
"2903",0,1,0,0,0.0435076121193715
"2904",1,0,0,0,0.383928179307044
"2905",0,1,0,0,0.0473191048437594
"2906",0,0,1,1,0.0873374931093061
"2907",1,0,0,1,0.165334387205779
"2908",1,0,0,0,0.316193337785732
"2909",0,0,0,0,0
"2910",0,0,1,1,0.3817238769275
"2911",0,1,0,0,0.0601512542733312
"2912",0,0,0,0,0
"2913",0,0,0,0,0
"2914",0,0,1,0,0.0929348647687763
"2915",0,1,0,0,0.0293925032465965
"2916",1,0,0,0,0.218744853533533
"2917",0,1,0,1,0.0583095254936781
"2918",1,0,0,0,0.122790490681561
"2919",0,1,0,0,0.0430077899701996
"2920",0,0,1,1,0
"2921",0,1,0,0,0.0436663116931714
"2922",0,0,1,1,0.243878282174084
"2923",1,0,0,1,0.220244100190636
"2924",0,1,0,1,0.0441727338344208
"2925",0,0,0,0,0
"2926",0,0,0,0,0
"2927",1,0,0,1,0.263125513737078
"2928",0,1,0,1,0.0537349882739646
"2929",1,0,0,0,0.346741148135309
"2930",0,0,1,1,0.402253595280803
"2931",1,0,0,0,0.611738448089151
"2932",0,0,0,0,0
"2933",1,0,0,0,0.312949345650327
"2934",1,0,0,0,0.128325683212033
"2935",0,0,0,0,0
"2936",0,1,0,0,0.0683623152569332
"2937",1,0,0,0,0.531208642124841
"2938",0,0,1,1,0.534452047576397
"2939",0,1,0,1,0.0217261396151328
"2940",0,1,0,0,0.0461577442185519
"2941",0,0,1,0,0.0986018623653806
"2942",0,0,1,1,0.30583772678941
"2943",0,1,0,0,0.0535053424833724
"2944",1,0,0,0,0.272110956953984
"2945",1,0,0,0,0.555323336739222
"2946",1,0,0,1,0.656463878324123
"2947",1,0,0,1,0.105533064910545
"2948",0,0,0,0,0
"2949",0,0,0,0,0
"2950",1,0,0,0,0.462097449036357
"2951",0,1,0,0,0.047157570922565
"2952",0,0,1,1,0.301389185915897
"2953",0,1,0,0,0.0522328320967992
"2954",1,0,0,0,0.271282177451408
"2955",0,0,0,0,0
"2956",1,0,0,0,0.576967625611002
"2957",1,0,0,0,0.13228305129364
"2958",0,0,1,0,0.535378877432197
"2959",1,0,0,1,0.0514361746954807
"2960",1,0,0,0,0.58388900991244
"2961",0,0,1,1,0.287817113334253
"2962",0,0,1,1,0.144252199062599
"2963",1,0,0,1,0.243835770412472
"2964",0,0,1,0,0.0664029000601925
"2965",0,0,0,0,0
"2966",0,0,0,0,0
"2967",1,0,0,1,0.147359343758207
"2968",1,0,0,0,0.514268917011421
"2969",0,0,0,0,0
"2970",0,0,1,1,0.105095598677827
"2971",1,0,0,0,0.506895017833697
"2972",0,0,0,0,0
"2973",0,1,0,1,0.0586925121188348
"2974",0,1,0,1,0.0480347971591449
"2975",1,0,0,0,0.369503888643054
"2976",1,0,0,1,0.362660624702636
"2977",0,0,0,0,0
"2978",0,0,1,0,0
"2979",1,0,0,0,0.114272191750273
"2980",0,0,0,0,0
"2981",0,0,1,1,0.0932025149109615
"2982",0,0,0,0,0
"2983",1,0,0,0,0.402639100850453
"2984",1,0,0,1,0.517276576714101
"2985",1,0,0,0,0.392918228644758
"2986",1,0,0,1,0.00790690521319826
"2987",0,1,0,1,0.0470934345435877
"2988",1,0,0,0,0.453587719923972
"2989",0,0,1,0,0.0510571105015902
"2990",1,0,0,0,0.62015871836247
"2991",0,0,1,0,0.00175789104042923
"2992",0,0,1,1,0.235030585980845
"2993",1,0,0,0,0.381075614394176
"2994",1,0,0,0,0.742013267572446
"2995",1,0,0,0,0.385441778858385
"2996",1,0,0,0,0.257563597389658
"2997",1,0,0,1,0
"2998",1,0,0,0,0.280345749855609
"2999",0,1,0,1,0.0513306735766761
"3000",1,0,0,1,0.268800641415148
"3001",0,0,0,0,0
"3002",1,0,0,0,0.122495540566984
"3003",0,1,0,0,0.0513744059669375
"3004",0,0,1,0,0.403786814336139
"3005",0,0,1,1,0.537625318678833
"3006",1,0,0,1,0.408447832892107
"3007",1,0,0,0,0.360785056827482
"3008",1,0,0,0,0.226006851937867
"3009",0,0,1,1,0.0922281884400519
"3010",1,0,0,1,0.498872088793121
"3011",0,0,0,0,0
"3012",1,0,0,1,0.345974656188114
"3013",1,0,0,1,0.112066232781191
"3014",1,0,0,1,0.439353071240822
"3015",1,0,0,1,0.598810492125725
"3016",1,0,0,0,0.468378959740218
"3017",1,0,0,0,0.470969365678713
"3018",0,0,0,0,0
"3019",0,0,0,0,0
"3020",1,0,0,0,0.561484226248517
"3021",1,0,0,1,0
"3022",0,0,1,1,0.227270626542004
"3023",0,0,0,0,0
"3024",0,0,1,1,0.237476470410056
"3025",0,1,0,1,0.0573199949458051
"3026",0,0,0,0,0
"3027",0,0,0,0,0
